"DATA INICIAL","DATA FINAL","PRODUTO","NÚMERO DE POSTOS PESQUISADOS","UNIDADE DE MEDIDA","PREÇO MÉDIO REVENDA","DESVIO PADRÃO REVENDA","PREÇO MÍNIMO REVENDA","PREÇO MÁXIMO REVENDA","MARGEM MÉDIA REVENDA","COEF DE VARIAÇÃO REVENDA","PREÇO MÉDIO DISTRIBUIÇÃO","DESVIO PADRÃO DISTRIBUIÇÃO","PREÇO MÍNIMO DISTRIBUIÇÃO","PREÇO MÁXIMO DISTRIBUIÇÃO","COEF DE VARIAÇÃO DISTRIBUIÇÃO",""
"4/21/2013","4/27/2013","GASOLINA COMUM","8665","R$/l","2.875","0.153","2.440","3.929","0.393","0.053","2.482","0.102","2.210","2.950","0.041",""
"4/21/2013","4/27/2013","GLP","8032","R$/13Kg","40.909","4.150","27.000","62.000","11.035","0.101","29.874","4.625","15.870","45.000","0.155",""
"4/21/2013","4/27/2013","GNV","517","R$/m3","1.780","0.163","1.399","2.409","0.401","0.092","1.379","0.148","0.952","1.931","0.107",""
"4/21/2013","4/27/2013","OLEO DIESEL","6525","R$/l","2.334","0.114","1.949","3.020","0.271","0.049","2.063","0.084","1.732","2.690","0.041",""
"4/21/2013","4/27/2013","OLEO DIESEL S10","2208","R$/l","2.423","0.123","2.150","3.100","0.261","0.051","2.162","0.086","1.963","2.615","0.040",""
"4/28/2013","5/4/2013","ETANOL HIDRATADO","8089","R$/l","2.075","0.237","1.599","3.160","0.260","0.114","1.815","0.216","1.369","2.660","0.119",""
"4/28/2013","5/4/2013","GASOLINA COMUM","8661","R$/l","2.871","0.153","2.399","3.929","0.391","0.053","2.480","0.103","2.210","2.950","0.042",""
"4/28/2013","5/4/2013","GLP","8032","R$/13Kg","40.905","4.166","27.000","62.000","10.995","0.102","29.910","4.674","15.870","45.000","0.156",""
"4/28/2013","5/4/2013","GNV","508","R$/m3","1.787","0.157","1.429","2.409","0.438","0.088","1.349","0.154","0.952","1.931","0.114",""
"4/28/2013","5/4/2013","OLEO DIESEL","6496","R$/l","2.334","0.113","1.949","3.020","0.274","0.048","2.060","0.086","1.775","2.690","0.042",""
"4/28/2013","5/4/2013","OLEO DIESEL S10","2213","R$/l","2.430","0.124","2.190","3.100","0.271","0.051","2.159","0.093","1.924","2.635","0.043",""
"5/5/2013","5/11/2013","ETANOL HIDRATADO","8086","R$/l","2.059","0.246","1.599","3.160","0.280","0.119","1.779","0.245","1.330","2.660","0.138",""
"5/5/2013","5/11/2013","GASOLINA COMUM","8658","R$/l","2.868","0.156","2.399","3.699","0.395","0.054","2.473","0.107","2.109","2.980","0.043",""
"5/5/2013","5/11/2013","GLP","8023","R$/13Kg","40.890","4.204","27.000","62.000","10.892","0.103","29.998","4.664","15.870","45.000","0.155",""
"5/5/2013","5/11/2013","GNV","504","R$/m3","1.781","0.156","1.399","2.409","0.420","0.088","1.361","0.153","1.010","1.872","0.112",""
"5/5/2013","5/11/2013","OLEO DIESEL","6464","R$/l","2.334","0.115","1.969","3.060","0.273","0.049","2.061","0.082","1.649","2.607","0.040",""
"5/5/2013","5/11/2013","OLEO DIESEL S10","2183","R$/l","2.430","0.123","2.049","3.100","0.268","0.051","2.162","0.089","1.874","2.652","0.041",""
"5/12/2013","5/18/2013","ETANOL HIDRATADO","8089","R$/l","2.044","0.253","1.529","3.160","0.298","0.124","1.746","0.255","1.320","2.660","0.146",""
"5/12/2013","5/18/2013","GASOLINA COMUM","8656","R$/l","2.865","0.157","2.380","3.699","0.398","0.055","2.467","0.110","2.109","2.980","0.045",""
"5/12/2013","5/18/2013","GLP","8028","R$/13Kg","40.910","4.134","27.000","62.000","10.867","0.101","30.043","4.593","15.870","45.000","0.153",""
"5/12/2013","5/18/2013","GNV","520","R$/m3","1.773","0.159","1.379","2.409","0.405","0.090","1.368","0.159","0.952","1.872","0.116",""
"5/12/2013","5/18/2013","OLEO DIESEL","6419","R$/l","2.334","0.113","1.969","3.020","0.273","0.048","2.061","0.080","1.870","2.607","0.039",""
"5/12/2013","5/18/2013","OLEO DIESEL S10","2257","R$/l","2.435","0.121","2.190","3.100","0.275","0.050","2.160","0.087","1.955","2.652","0.040",""
"5/19/2013","5/25/2013","ETANOL HIDRATADO","8088","R$/l","2.010","0.271","1.399","3.160","0.320","0.135","1.690","0.281","1.280","2.501","0.166",""
"5/19/2013","5/25/2013","GASOLINA COMUM","8646","R$/l","2.856","0.163","2.369","3.699","0.394","0.057","2.462","0.114","2.100","2.980","0.046",""
"5/19/2013","5/25/2013","GLP","8022","R$/13Kg","40.881","4.178","27.000","62.000","10.946","0.102","29.935","4.632","15.870","45.000","0.155",""
"5/19/2013","5/25/2013","GNV","511","R$/m3","1.766","0.169","1.399","2.409","0.424","0.096","1.342","0.162","0.952","1.844","0.121",""
"5/19/2013","5/25/2013","OLEO DIESEL","6469","R$/l","2.333","0.115","1.988","3.060","0.274","0.049","2.059","0.082","1.740","2.607","0.040",""
"5/19/2013","5/25/2013","OLEO DIESEL S10","2248","R$/l","2.425","0.122","2.169","3.050","0.266","0.050","2.159","0.086","1.949","2.652","0.040",""
"5/26/2013","6/1/2013","ETANOL HIDRATADO","8071","R$/l","1.986","0.282","1.389","3.160","0.325","0.142","1.661","0.286","1.235","2.501","0.172",""
"5/26/2013","6/1/2013","GASOLINA COMUM","8646","R$/l","2.853","0.164","2.329","3.699","0.393","0.057","2.460","0.113","2.100","2.980","0.046",""
"5/26/2013","6/1/2013","GLP","8020","R$/13Kg","40.925","4.150","27.000","62.000","10.978","0.101","29.947","4.650","15.870","45.000","0.155",""
"5/26/2013","6/1/2013","GNV","505","R$/m3","1.779","0.160","1.399","2.599","0.400","0.090","1.379","0.156","0.952","1.844","0.113",""
"5/26/2013","6/1/2013","OLEO DIESEL","6433","R$/l","2.334","0.114","1.999","3.060","0.276","0.049","2.058","0.082","1.834","2.607","0.040",""
"5/26/2013","6/1/2013","OLEO DIESEL S10","2306","R$/l","2.431","0.121","2.169","3.050","0.266","0.050","2.165","0.089","1.949","2.652","0.041",""
"6/2/2013","6/8/2013","ETANOL HIDRATADO","8071","R$/l","1.962","0.291","1.399","3.160","0.334","0.148","1.628","0.289","1.246","2.501","0.178",""
"6/2/2013","6/8/2013","GASOLINA COMUM","8648","R$/l","2.852","0.166","2.349","3.699","0.400","0.058","2.452","0.113","2.150","2.971","0.046",""
"6/2/2013","6/8/2013","GLP","8025","R$/13Kg","40.901","4.189","27.000","62.000","10.821","0.102","30.080","4.596","15.870","45.000","0.153",""
"6/2/2013","6/8/2013","GNV","516","R$/m3","1.779","0.166","1.350","2.599","0.396","0.093","1.383","0.161","0.980","2.221","0.116",""
"6/2/2013","6/8/2013","OLEO DIESEL","6406","R$/l","2.332","0.115","1.950","3.060","0.275","0.049","2.057","0.082","1.750","2.607","0.040",""
"6/2/2013","6/8/2013","OLEO DIESEL S10","2321","R$/l","2.427","0.121","2.190","3.100","0.263","0.050","2.164","0.083","1.925","2.677","0.038",""
"6/9/2013","6/15/2013","ETANOL HIDRATADO","8071","R$/l","1.949","0.295","1.350","3.160","0.336","0.151","1.613","0.291","1.219","2.501","0.180",""
"6/9/2013","6/15/2013","GASOLINA COMUM","8649","R$/l","2.852","0.167","2.329","3.699","0.402","0.059","2.450","0.113","2.150","2.971","0.046",""
"6/9/2013","6/15/2013","GLP","8022","R$/13Kg","40.949","4.145","27.000","62.000","10.945","0.101","30.004","4.634","15.870","45.000","0.154",""
"6/9/2013","6/15/2013","GNV","519","R$/m3","1.785","0.163","1.379","2.599","0.400","0.091","1.385","0.158","0.952","1.828","0.114",""
"6/9/2013","6/15/2013","OLEO DIESEL","6354","R$/l","2.335","0.115","1.950","3.020","0.277","0.049","2.058","0.082","1.750","2.607","0.040",""
"6/9/2013","6/15/2013","OLEO DIESEL S10","2356","R$/l","2.431","0.120","2.149","3.100","0.268","0.049","2.163","0.080","1.986","2.677","0.037",""
"6/16/2013","6/22/2013","ETANOL HIDRATADO","8063","R$/l","1.933","0.300","1.350","3.160","0.323","0.155","1.610","0.280","1.219","2.501","0.174",""
"6/16/2013","6/22/2013","GASOLINA COMUM","8650","R$/l","2.844","0.170","2.329","3.699","0.397","0.060","2.447","0.114","2.152","2.935","0.047",""
"6/16/2013","6/22/2013","GLP","8026","R$/13Kg","40.887","4.203","27.000","62.000","10.863","0.103","30.024","4.712","15.870","45.000","0.157",""
"6/16/2013","6/22/2013","GNV","514","R$/m3","1.780","0.168","1.379","2.599","0.408","0.094","1.372","0.164","0.952","1.928","0.120",""
"6/16/2013","6/22/2013","OLEO DIESEL","6445","R$/l","2.334","0.115","1.949","3.060","0.278","0.049","2.056","0.081","1.750","2.607","0.039",""
"6/16/2013","6/22/2013","OLEO DIESEL S10","2334","R$/l","2.432","0.120","2.190","3.100","0.268","0.049","2.164","0.079","1.948","2.678","0.037",""
"6/23/2013","6/29/2013","ETANOL HIDRATADO","8052","R$/l","1.926","0.302","1.290","3.160","0.315","0.157","1.611","0.277","1.159","2.501","0.172",""
"6/23/2013","6/29/2013","GASOLINA COMUM","8643","R$/l","2.844","0.170","2.309","3.699","0.401","0.060","2.443","0.114","2.120","2.935","0.047",""
"6/23/2013","6/29/2013","GLP","8020","R$/13Kg","40.895","4.218","27.000","62.000","10.967","0.103","29.928","4.636","15.870","45.000","0.155",""
"6/23/2013","6/29/2013","GNV","522","R$/m3","1.792","0.158","1.379","2.799","0.435","0.088","1.357","0.165","0.952","1.928","0.122",""
"6/23/2013","6/29/2013","OLEO DIESEL","6415","R$/l","2.334","0.114","1.989","3.060","0.280","0.049","2.054","0.081","1.750","2.607","0.039",""
"6/23/2013","6/29/2013","OLEO DIESEL S10","2435","R$/l","2.435","0.121","2.140","3.100","0.269","0.050","2.166","0.080","2.000","2.678","0.037",""
"6/30/2013","7/6/2013","ETANOL HIDRATADO","8071","R$/l","1.924","0.301","1.290","3.120","0.307","0.156","1.617","0.266","1.159","2.501","0.165",""
"6/30/2013","7/6/2013","GASOLINA COMUM","8645","R$/l","2.842","0.171","2.255","3.699","0.401","0.060","2.441","0.117","2.130","2.935","0.048",""
"6/30/2013","7/6/2013","GLP","8017","R$/13Kg","40.871","4.265","27.000","62.000","10.692","0.104","30.179","4.671","15.870","45.000","0.155",""
"6/30/2013","7/6/2013","GNV","498","R$/m3","1.792","0.166","1.399","2.799","0.442","0.093","1.350","0.152","0.952","1.883","0.113",""
"6/30/2013","7/6/2013","OLEO DIESEL","6406","R$/l","2.334","0.115","1.989","3.060","0.278","0.049","2.056","0.082","1.771","2.607","0.040",""
"6/30/2013","7/6/2013","OLEO DIESEL S10","2391","R$/l","2.430","0.122","2.189","3.100","0.266","0.050","2.164","0.079","1.954","2.678","0.037",""
"7/7/2013","7/13/2013","ETANOL HIDRATADO","8054","R$/l","1.918","0.300","1.299","3.120","0.298","0.156","1.620","0.267","1.159","2.498","0.165",""
"7/7/2013","7/13/2013","GASOLINA COMUM","8648","R$/l","2.838","0.170","2.350","3.699","0.395","0.060","2.443","0.114","2.118","2.935","0.047",""
"7/7/2013","7/13/2013","GLP","8017","R$/13Kg","40.887","4.196","27.000","62.000","10.725","0.103","30.162","4.633","15.870","45.000","0.154",""
"7/7/2013","7/13/2013","GNV","523","R$/m3","1.789","0.158","1.379","2.430","0.417","0.088","1.372","0.165","0.952","1.922","0.120",""
"7/7/2013","7/13/2013","OLEO DIESEL","6378","R$/l","2.334","0.115","2.019","3.060","0.277","0.049","2.057","0.083","1.865","2.607","0.040",""
"7/7/2013","7/13/2013","OLEO DIESEL S10","2455","R$/l","2.427","0.123","2.199","3.100","0.263","0.051","2.164","0.082","1.967","2.734","0.038",""
"7/14/2013","7/20/2013","ETANOL HIDRATADO","8056","R$/l","1.920","0.298","1.369","3.120","0.297","0.155","1.623","0.262","1.170","2.498","0.161",""
"7/14/2013","7/20/2013","GASOLINA COMUM","8651","R$/l","2.839","0.168","2.388","3.699","0.394","0.059","2.445","0.114","2.097","2.950","0.047",""
"7/14/2013","7/20/2013","GLP","8008","R$/13Kg","40.898","4.234","27.000","62.000","10.782","0.104","30.116","4.679","14.660","45.000","0.155",""
"7/14/2013","7/20/2013","GNV","526","R$/m3","1.788","0.165","1.399","2.399","0.417","0.092","1.371","0.168","0.952","1.948","0.123",""
"7/14/2013","7/20/2013","OLEO DIESEL","6410","R$/l","2.334","0.114","1.989","3.060","0.278","0.049","2.056","0.083","1.700","2.602","0.040",""
"7/14/2013","7/20/2013","OLEO DIESEL S10","2533","R$/l","2.429","0.120","2.029","3.100","0.270","0.049","2.159","0.085","1.889","2.734","0.039",""
"7/21/2013","7/27/2013","ETANOL HIDRATADO","8045","R$/l","1.918","0.299","1.430","3.120","0.301","0.156","1.617","0.266","1.159","2.498","0.165",""
"7/21/2013","7/27/2013","GASOLINA COMUM","8645","R$/l","2.840","0.169","2.350","3.699","0.398","0.060","2.442","0.114","2.097","2.950","0.047",""
"7/21/2013","7/27/2013","GLP","8008","R$/13Kg","40.926","4.257","27.000","62.000","10.812","0.104","30.114","4.664","14.660","45.000","0.155",""
"7/21/2013","7/27/2013","GNV","527","R$/m3","1.797","0.165","1.389","2.799","0.434","0.092","1.363","0.177","1.018","1.948","0.130",""
"7/21/2013","7/27/2013","OLEO DIESEL","6359","R$/l","2.333","0.114","1.989","3.020","0.279","0.049","2.054","0.080","1.860","2.602","0.039",""
"7/21/2013","7/27/2013","OLEO DIESEL S10","2548","R$/l","2.441","0.119","2.199","3.100","0.281","0.049","2.160","0.079","1.933","2.678","0.037",""
"7/28/2013","8/3/2013","ETANOL HIDRATADO","8039","R$/l","1.908","0.303","1.410","3.120","0.310","0.159","1.598","0.277","1.159","2.396","0.173",""
"7/28/2013","8/3/2013","GASOLINA COMUM","8646","R$/l","2.835","0.171","2.330","3.699","0.396","0.060","2.439","0.116","2.082","2.950","0.048",""
"7/28/2013","8/3/2013","GLP","8008","R$/13Kg","40.938","4.251","27.000","62.000","10.774","0.104","30.164","4.666","14.660","45.000","0.155",""
"7/28/2013","8/3/2013","GNV","512","R$/m3","1.785","0.163","1.399","2.430","0.387","0.091","1.398","0.168","0.938","1.948","0.120",""
"7/28/2013","8/3/2013","OLEO DIESEL","6396","R$/l","2.329","0.115","1.969","3.060","0.275","0.049","2.054","0.082","1.820","2.650","0.040",""
"7/28/2013","8/3/2013","OLEO DIESEL S10","2530","R$/l","2.427","0.119","2.160","3.100","0.263","0.049","2.164","0.082","1.911","2.678","0.038",""
"8/4/2013","8/10/2013","ETANOL HIDRATADO","8040","R$/l","1.903","0.303","1.279","3.120","0.316","0.159","1.587","0.277","1.210","2.389","0.175",""
